prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.25408315658569336,0.09677934646606445,1,1,1787133434.8460703,1787133435.1969333
11174,42,0.22470760345458984,0.13164854049682617,1,2,1787133450.8757393,1787133451.2320964
13059,2,0.2977774143218994,0.0015900135040283203,2,1,1787133435.3471496,1787133435.646518
13089,25,0.17918634414672852,0.06232118606567383,2,2,1787133451.3835464,1787133451.625055
9496,2,0.21922755241394043,0.0015811920166015625,3,1,1787133435.8484898,1787133436.0692992
9528,22,0.13165783882141113,0.056180715560913086,3,2,1787133451.8927886,1787133452.0806282
13229,2,0.2939014434814453,0.0016186237335205078,4,1,1787133436.3494358,1787133436.6449568
13264,64,0.19282960891723633,0.19124650955200195,4,2,1787133452.3984404,1787133452.7825172
11719,2,0.24794316291809082,0.0016543865203857422,5,1,1787133436.850522,1787133437.1001205
11757,33,0.160841703414917,0.09063386917114258,5,2,1787133452.9041784,1787133453.155655
9656,10,0.21521401405334473,0.018641948699951172,6,1,1787133437.351571,1787133437.585428
9700,52,0.14249587059020996,0.1545872688293457,6,2,1787133453.4102354,1787133453.707319
12303,6,0.2644786834716797,0.002018451690673828,7,1,1787133437.8524444,1787133438.1189423
12334,53,0.2003774642944336,0.2781953811645508,7,2,1787133453.9157348,1787133454.3943083
10253,28,0.21749639511108398,0.08063268661499023,8,1,1787133438.3533826,1787133438.6515121
10307,10,0.1602158546447754,0.01674342155456543,8,2,1787133454.4228406,1787133454.5998006
8906,2,0.20335078239440918,0.0016093254089355469,9,1,1787133438.853999,1787133439.0589602
8933,64,0.13707995414733887,0.19306588172912598,9,2,1787133454.9287157,1787133455.2588623
8284,33,0.18551969528198242,0.09997391700744629,10,1,1787133439.3547664,1787133439.640261
8345,2,0.20069026947021484,0.0016100406646728516,10,2,1787133455.4343536,1787133455.6366546
9383,14,0.21727442741394043,0.0314939022064209,11,1,1787133439.8554075,1787133440.1041765
9425,36,0.14356541633605957,0.10193872451782227,11,2,1787133455.9417632,1787133456.187268
8281,42,0.20418381690979004,0.19632911682128906,12,1,1787133440.356004,1787133440.756518
8350,2,0.18559598922729492,0.0015418529510498047,12,2,1787133456.4473546,1787133456.634493
14039,4,0.29654479026794434,0.0021429061889648438,13,1,1787133440.857124,1787133441.1558123
14074,2,0.18346810340881348,0.0016286373138427734,13,2,1787133456.9527907,1787133457.1378882
10372,2,0.22526216506958008,0.0015850067138671875,14,1,1787133441.3578403,1787133441.5846882
10398,18,0.14978432655334473,0.04186391830444336,14,2,1787133457.3581634,1787133457.5498128
10093,11,0.2259223461151123,0.018842697143554688,15,1,1787133441.858419,1787133442.1031847
10134,5,0.14517426490783691,0.0018239021301269531,15,2,1787133457.8635893,1787133458.0105882
8489,10,0.1896054744720459,0.017835617065429688,16,1,1787133442.3589306,1787133442.5663724
8527,20,0.13074207305908203,0.05094742774963379,16,2,1787133458.3689828,1787133458.5506732
8810,10,0.20343542098999023,0.017801761627197266,17,1,1787133442.8597069,1787133443.0809453
8849,4,0.13879084587097168,0.0024421215057373047,17,2,1787133458.8745215,1787133459.0157552
11424,55,0.309877872467041,0.25443577766418457,18,1,1787133443.360286,1787133443.9246008
11506,47,0.16894221305847168,0.13686847686767578,18,2,1787133459.3800302,1787133459.6858416
12757,2,0.34891223907470703,0.0016276836395263672,19,1,1787133443.862146,1787133444.2126865
12796,50,0.17559432983398438,0.14850211143493652,19,2,1787133459.8854854,1787133460.2095826
8665,10,0.19118022918701172,0.021239757537841797,20,1,1787133444.3633714,1787133444.575792
8706,45,0.13537287712097168,0.13285398483276367,20,2,1787133460.3910725,1787133460.6593
13813,10,0.30023646354675293,0.010956764221191406,21,1,1787133444.8646607,1787133445.175855
13847,10,0.19433379173278809,0.013577461242675781,21,2,1787133460.89645,1787133461.104362
11088,18,0.2328324317932129,0.0412752628326416,22,1,1787133445.3663998,1787133445.6405082
11136,30,0.1620044708251953,0.08213591575622559,22,2,1787133461.4024556,1787133461.6465967
8260,22,0.18210983276367188,0.05698442459106445,23,1,1787133445.8671594,1787133446.1062546
8310,55,0.13770675659179688,0.20645928382873535,23,2,1787133461.908295,1787133462.252462
10080,2,0.22301650047302246,0.0015766620635986328,24,1,1787133446.3686352,1787133446.5932293
10107,8,0.1490933895111084,0.009834051132202148,24,2,1787133462.4137695,1787133462.5726976
