prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.25475263595581055,0.096435546875,1,1,1787028849.9203746,1787028850.2715633
11174,42,0.24513006210327148,0.11974143981933594,1,2,1787028865.9588974,1787028866.3237696
13059,2,0.29657649993896484,0.0016176700592041016,2,1,1787028850.4215388,1787028850.719734
13089,25,0.27728700637817383,0.06106162071228027,2,2,1787028866.4669082,1787028866.8052578
9496,2,0.22374653816223145,0.0016179084777832031,3,1,1787028850.922743,1787028851.1481082
9528,22,0.20686054229736328,0.055262088775634766,3,2,1787028866.9727676,1787028867.234891
13229,2,0.3029799461364746,0.0016334056854248047,4,1,1787028851.423851,1787028851.728465
13264,64,0.28766655921936035,0.19168615341186523,4,2,1787028867.4783368,1787028867.95769
11719,2,0.26029062271118164,0.0015513896942138672,5,1,1787028851.9248655,1787028852.1867082
11757,33,0.2526438236236572,0.08885860443115234,5,2,1787028867.9791887,1787028868.320692
9656,10,0.22236299514770508,0.01741814613342285,6,1,1787028852.425968,1787028852.6657498
9700,52,0.15771222114562988,0.15716028213500977,6,2,1787028868.4946861,1787028868.809559
12303,6,0.27811765670776367,0.0019440650939941406,7,1,1787028852.9271622,1787028853.2072246
12334,53,0.19554638862609863,0.16454505920410156,7,2,1787028869.0001254,1787028869.3602176
10253,28,0.22699451446533203,0.07955503463745117,8,1,1787028853.4279873,1787028853.7345378
10307,10,0.15341663360595703,0.021239042282104492,8,2,1787028869.5061953,1787028869.6808517
8906,2,0.21465539932250977,0.0016133785247802734,9,1,1787028853.9291406,1787028854.14541
8933,64,0.14496564865112305,0.2079792022705078,9,2,1787028870.011802,1787028870.3647475
8284,33,0.19120287895202637,0.10746932029724121,10,1,1787028854.4302635,1787028854.7289362
8345,2,0.13382911682128906,0.001554727554321289,10,2,1787028870.5180264,1787028870.653411
9383,14,0.2281203269958496,0.036502838134765625,11,1,1787028854.9313211,1787028855.195945
9425,36,0.1567373275756836,0.12632179260253906,11,2,1787028871.0235913,1787028871.3066514
8281,42,0.2059307098388672,0.18428397178649902,12,1,1787028855.4324422,1787028855.8226576
8350,2,0.16083908081054688,0.0015630722045898438,12,2,1787028871.5291233,1787028871.691526
14039,4,0.2994813919067383,0.002023935317993164,13,1,1787028855.933566,1787028856.2350724
14074,2,0.20784473419189453,0.0014958381652832031,13,2,1787028871.9343748,1787028872.143716
10372,2,0.22713375091552734,0.0015950202941894531,14,1,1787028856.4357686,1787028856.6644983
10398,18,0.1755056381225586,0.04191231727600098,14,2,1787028872.440167,1787028872.6575856
10093,11,0.22826552391052246,0.01971888542175293,15,1,1787028856.9369013,1787028857.1848865
10134,5,0.2216329574584961,0.0015687942504882812,15,2,1787028872.9458387,1787028873.1690412
8489,10,0.19412589073181152,0.01916813850402832,16,1,1787028857.4381068,1787028857.6514015
8527,20,0.18920183181762695,0.04991745948791504,16,2,1787028873.4514654,1787028873.6905856
8810,10,0.20666837692260742,0.019147396087646484,17,1,1787028857.939535,1787028858.1653514
8849,4,0.19728660583496094,0.001607656478881836,17,2,1787028873.956947,1787028874.1558418
11424,55,0.29764556884765625,0.2425553798675537,18,1,1787028858.4410837,1787028858.9812856
11506,47,0.24864816665649414,0.13627052307128906,18,2,1787028874.4623818,1787028874.8473015
