prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.24354910850524902,0.09724307060241699,1,1,1787134123.5223234,1787134123.863116
11174,42,0.23647546768188477,0.12865352630615234,1,2,1787134139.5678825,1787134139.9330122
13059,2,0.28667759895324707,0.0016367435455322266,2,1,1787134124.0236905,1787134124.312006
13089,25,0.27760791778564453,0.06662940979003906,2,2,1787134140.0782595,1787134140.4224975
9496,2,0.21138858795166016,0.0015990734100341797,3,1,1787134124.524931,1787134124.7379196
9528,22,0.20090699195861816,0.059972286224365234,3,2,1787134140.584277,1787134140.845157
13229,2,0.2868189811706543,0.0015838146209716797,4,1,1787134125.0260892,1787134125.3144927
13264,64,0.2776052951812744,0.2059183120727539,4,2,1787134141.0912108,1787134141.5747354
11719,2,0.24599027633666992,0.0015799999237060547,5,1,1787134125.527161,1787134125.774732
11757,33,0.24660658836364746,0.09676146507263184,5,2,1787134141.592543,1787134141.9359117
9656,10,0.20582818984985352,0.018632888793945312,6,1,1787134126.0301907,1787134126.254653
9700,52,0.20572924613952637,0.1650381088256836,6,2,1787134142.1087494,1787134142.4795177
12303,6,0.2602996826171875,0.002283811569213867,7,1,1787134126.531359,1787134126.7939436
12334,53,0.25832509994506836,0.16730713844299316,7,2,1787134142.6143696,1787134143.0400026
10253,28,0.21478748321533203,0.0808863639831543,8,1,1787134127.0325418,1787134127.3282163
10307,10,0.20072484016418457,0.017509937286376953,8,2,1787134143.1156352,1787134143.3338704
8906,2,0.19551396369934082,0.0015895366668701172,9,1,1787134127.533781,1787134127.730885
8933,64,0.19575142860412598,0.20741677284240723,9,2,1787134143.6313212,1787134144.03449
8284,33,0.1776900291442871,0.10043931007385254,10,1,1787134128.034886,1787134128.3130162
8345,2,0.18334579467773438,0.001445770263671875,10,2,1787134144.1328144,1787134144.3176064
9383,14,0.20306086540222168,0.03289437294006348,11,1,1787134128.5364041,1787134128.7723596
9425,36,0.2011723518371582,0.10906219482421875,11,2,1787134144.547716,1787134144.8579512
8281,42,0.17443609237670898,0.13139796257019043,12,1,1787134129.0377681,1787134129.3436027
8350,2,0.1761164665222168,0.0015227794647216797,12,2,1787134145.0547123,1787134145.2323523
14039,4,0.2856132984161377,0.0020918846130371094,13,1,1787134129.538744,1787134129.82645
14074,2,0.2857992649078369,0.0014286041259765625,13,2,1787134145.560343,1787134145.8475716
10372,2,0.21909427642822266,0.0016238689422607422,14,1,1787134130.0398784,1787134130.2605975
10398,18,0.22522306442260742,0.044402122497558594,14,2,1787134146.065926,1787134146.335552
10093,11,0.21491479873657227,0.021001815795898438,15,1,1787134130.5410857,1787134130.7770033
10134,5,0.2102510929107666,0.0016505718231201172,15,2,1787134146.571545,1787134146.7834473
8489,10,0.18082690238952637,0.01960277557373047,16,1,1787134131.0422983,1787134131.242729
8527,20,0.18048620223999023,0.05516505241394043,16,2,1787134147.077011,1787134147.312663
8810,10,0.19213223457336426,0.019518136978149414,17,1,1787134131.5440288,1787134131.75568
8849,4,0.18742799758911133,0.00162506103515625,17,2,1787134147.5828443,1787134147.771898
11424,55,0.23940634727478027,0.17401623725891113,18,1,1787134132.0456867,1787134132.4591105
11506,47,0.240128755569458,0.14618682861328125,18,2,1787134148.0885222,1787134148.4748387
12757,2,0.2589864730834961,0.0016016960144042969,19,1,1787134132.5471902,1787134132.8077788
12796,50,0.25475645065307617,0.15800976753234863,19,2,1787134148.5946689,1787134149.0074358
8665,10,0.18411588668823242,0.01966094970703125,20,1,1787134133.0484426,1787134133.2522202
8706,45,0.19728970527648926,0.1376800537109375,20,2,1787134149.0960815,1787134149.4310517
13813,10,0.288240909576416,0.01289057731628418,21,1,1787134133.5501513,1787134133.8512838
13847,10,0.28880739212036133,0.011016845703125,21,2,1787134149.611039,1787134149.910864
11088,18,0.23142790794372559,0.04460024833679199,22,1,1787134134.0524404,1787134134.3284693
11136,30,0.2263634204864502,0.08636832237243652,22,2,1787134150.1169457,1787134150.4296784
8260,22,0.17162275314331055,0.06207275390625,23,1,1787134134.5539656,1787134134.7876618
8310,55,0.173004150390625,0.1772768497467041,23,2,1787134150.6224523,1787134150.9727342
10080,2,0.2147369384765625,0.001676797866821289,24,1,1787134135.0554588,1787134135.2718735
10107,8,0.22360467910766602,0.010215997695922852,24,2,1787134151.1281178,1787134151.361939
8967,3,0.1878523826599121,0.0016140937805175781,25,1,1787134135.556886,1787134135.7463534
8996,2,0.18903064727783203,0.00157928466796875,25,2,1787134151.6337137,1787134151.8243246
8711,6,0.1814117431640625,0.00677490234375,26,1,1787134136.058309,1787134136.2464964
8750,64,0.18522262573242188,0.2082502841949463,26,2,1787134152.1394858,1787134152.5329592
9436,64,0.20511388778686523,0.20636487007141113,27,1,1787134136.559852,1787134136.9713311
9527,8,0.20798087120056152,0.010188579559326172,27,2,1787134152.6503444,1787134152.8685148
8706,42,0.1772749423980713,0.13266897201538086,28,1,1787134137.0611742,1787134137.3711188
8772,29,0.18331408500671387,0.08701467514038086,28,2,1787134153.1560867,1787134153.4264162
13022,24,0.2629406452178955,0.06544685363769531,29,1,1787134137.5626645,1787134137.891053
13077,24,0.27074480056762695,0.0631413459777832,29,2,1787134153.5994995,1787134153.9333868
14417,4,0.2930772304534912,0.0015816688537597656,30,1,1787134138.0642726,1787134138.3589323
14444,28,0.3016986846923828,0.07494640350341797,30,2,1787134154.1049094,1787134154.4815552
8574,19,0.17839908599853516,0.05127072334289551,31,1,1787134138.5655217,1787134138.7951922
8626,2,0.1835010051727295,0.0015993118286132812,31,2,1787134154.6104348,1787134154.7955358
8180,21,0.16860413551330566,0.05816769599914551,32,1,1787134139.0669878,1787134139.2937605
8224,5,0.17463469505310059,0.0034105777740478516,32,2,1787134155.1158807,1787134155.2939265
