prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.2786118984222412,0.10583829879760742,1,1,1787132352.2190864,1787132352.6035373
11174,42,0.36162471771240234,0.19766545295715332,1,2,1787132368.2622378,1787132368.8215292
13059,2,0.315932035446167,0.0016219615936279297,2,1,1787132352.7209797,1787132353.0385346
13089,25,0.41272687911987305,0.23161077499389648,2,2,1787132368.7636845,1787132369.4080234
9496,2,0.2329268455505371,0.001638174057006836,3,1,1787132353.2221456,1787132353.4567115
9528,22,0.3479640483856201,0.10380220413208008,3,2,1787132369.2722445,1787132369.7240114
13229,2,0.31046032905578613,0.0016727447509765625,4,1,1787132353.7233145,1787132354.0354483
13264,64,0.36698031425476074,0.6083760261535645,4,2,1787132369.783232,1787132370.7585895
11719,2,0.27907395362854004,0.0016131401062011719,5,1,1787132354.2245154,1787132354.5052035
11757,33,0.378934383392334,0.2034311294555664,5,2,1787132370.2849314,1787132370.8672981
9656,10,0.2253415584564209,0.029727458953857422,6,1,1787132354.725612,1787132354.9806814
9700,52,0.36284542083740234,0.2218947410583496,6,2,1787132370.790997,1787132371.3757377
12303,6,0.2938554286956787,0.008163690567016602,7,1,1787132355.226613,1787132355.528633
12334,53,0.3682115077972412,0.238295316696167,7,2,1787132371.2969935,1787132371.9035013
10253,28,0.23061466217041016,0.09872913360595703,8,1,1787132355.727872,1787132356.0572164
10307,10,0.3497655391693115,0.07231736183166504,8,2,1787132371.8032172,1787132372.225301
8906,2,0.21756839752197266,0.0015964508056640625,9,1,1787132356.2289732,1787132356.448139
8933,64,0.20416545867919922,0.21876835823059082,9,2,1787132372.308834,1787132372.7317688
8284,33,0.18892598152160645,0.13017535209655762,10,1,1787132356.730033,1787132357.0491354
8345,2,0.18604087829589844,0.0015714168548583984,10,2,1787132372.8241,1787132373.0117133
9383,14,0.2318873405456543,0.042673587799072266,11,1,1787132357.2311115,1787132357.5056732
9425,36,0.21838736534118652,0.12437152862548828,11,2,1787132373.3298318,1787132373.6725917
8281,42,0.19053149223327637,0.15838170051574707,12,1,1787132357.7320569,1787132358.0809705
8350,2,0.1882188320159912,0.0015320777893066406,12,2,1787132373.8353577,1787132374.0251093
14039,4,0.3209378719329834,0.002482891082763672,13,1,1787132358.233346,1787132358.55677
14074,2,0.3135693073272705,0.0015757083892822266,13,2,1787132374.2408583,1787132374.556004
10372,2,0.23872804641723633,0.0015742778778076172,14,1,1787132358.7347505,1787132358.9750535
10398,18,0.2393968105316162,0.05871391296386719,14,2,1787132374.7463703,1787132375.0444818
10093,11,0.25017213821411133,0.0323641300201416,15,1,1787132359.2360518,1787132359.518589
10134,5,0.23593473434448242,0.012329339981079102,15,2,1787132375.2519941,1787132375.5002592
8489,10,0.19423580169677734,0.04035830497741699,16,1,1787132359.737298,1787132359.971893
8527,20,0.19773030281066895,0.0792081356048584,16,2,1787132375.757376,1787132376.0343156
8810,10,0.21374058723449707,0.038619279861450195,17,1,1787132360.2383711,1787132360.490732
8849,4,0.20650672912597656,0.002755880355834961,17,2,1787132376.2630904,1787132376.472354
11424,55,0.2668588161468506,0.18026161193847656,18,1,1787132360.7398694,1787132361.1869907
11506,47,0.27681994438171387,0.15712714195251465,18,2,1787132376.7702997,1787132377.2042475
12757,2,0.2966763973236084,0.0015883445739746094,19,1,1787132361.240977,1787132361.5392425
12796,50,0.29169130325317383,0.16218090057373047,19,2,1787132377.2756076,1787132377.7294805
8665,10,0.19260263442993164,0.03625750541687012,20,1,1787132361.7422905,1787132361.9711516
8706,45,0.20784211158752441,0.15421295166015625,20,2,1787132377.776727,1787132378.1387827
13813,10,0.31844210624694824,0.02503800392150879,21,1,1787132362.2436743,1787132362.587155
13847,10,0.32001805305480957,0.026278972625732422,21,2,1787132378.291641,1787132378.6379387
11088,18,0.2577171325683594,0.05224871635437012,22,1,1787132362.7449162,1787132363.054883
11136,30,0.2574758529663086,0.10128092765808105,22,2,1787132378.7971978,1787132379.1559556
8260,22,0.18683981895446777,0.09230184555053711,23,1,1787132363.2461512,1787132363.5252938
8310,55,0.18393397331237793,0.19579625129699707,23,2,1787132379.3026009,1787132379.6823316
10080,2,0.24521493911743164,0.0016057491302490234,24,1,1787132363.7474647,1787132363.994286
10107,8,0.23163843154907227,0.020659446716308594,24,2,1787132379.8079395,1787132380.0602381
8967,3,0.20967411994934082,0.001664876937866211,25,1,1787132364.2487488,1787132364.4600892
8996,2,0.20702314376831055,0.0014753341674804688,25,2,1787132380.3134766,1787132380.521976
8711,6,0.20116591453552246,0.023212432861328125,26,1,1787132364.7499468,1787132364.9743266
