prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.26009464263916016,0.09329485893249512,1,1,1787132216.9116347,1787132217.2650251
11174,42,0.32010912895202637,0.16838455200195312,1,2,1787132232.9510858,1787132233.4395802
13059,2,0.2811877727508545,0.0016274452209472656,2,1,1787132217.4126856,1787132217.6955018
13089,25,0.3566262722015381,0.17896819114685059,2,2,1787132233.4592102,1787132233.9948056
9496,2,0.21092796325683594,0.0015795230865478516,3,1,1787132217.913722,1787132218.1262302
9528,22,0.3189091682434082,0.0789804458618164,3,2,1787132233.9604003,1787132234.358291
13229,2,0.2805366516113281,0.001596212387084961,4,1,1787132218.414826,1787132218.6969593
13264,64,0.30825376510620117,0.26572561264038086,4,2,1787132234.477574,1787132235.0515542
11719,2,0.24598979949951172,0.0015709400177001953,5,1,1787132218.9156961,1787132219.1632576
11757,33,0.33463191986083984,0.16556549072265625,5,2,1787132234.9795675,1787132235.4797661
9656,10,0.21405959129333496,0.017742633819580078,6,1,1787132219.416926,1787132219.6487288
9700,52,0.3261287212371826,0.19886493682861328,6,2,1787132235.4903917,1787132236.015386
12303,6,0.2665987014770508,0.0018918514251708984,7,1,1787132219.9179008,1787132220.1863923
12334,53,0.33426523208618164,0.21144843101501465,7,2,1787132235.9917123,1787132236.537427
10253,28,0.20856428146362305,0.08027958869934082,8,1,1787132220.4190824,1787132220.707927
10307,10,0.30921149253845215,0.04793381690979004,8,2,1787132236.497817,1787132236.8549635
8906,2,0.19561386108398438,0.0015742778778076172,9,1,1787132220.920077,1787132221.117266
8933,64,0.1843736171722412,0.20688366889953613,9,2,1787132237.0080492,1787132237.3993073
8284,33,0.1762845516204834,0.10019159317016602,10,1,1787132221.421175,1787132221.6976516
8345,2,0.17621111869812012,0.0014972686767578125,10,2,1787132237.513344,1787132237.6910536
9383,14,0.20609021186828613,0.03140974044799805,11,1,1787132221.9222195,1787132222.1597202
9425,36,0.20309996604919434,0.10831928253173828,11,2,1787132238.0188634,1787132238.3302834
8281,42,0.17541217803955078,0.1311182975769043,12,1,1787132222.4234164,1787132222.7299478
8350,2,0.1740412712097168,0.0015823841094970703,12,2,1787132238.524185,1787132238.6998096
14039,4,0.2824695110321045,0.0038907527923583984,13,1,1787132222.924271,1787132223.2106345
14074,2,0.2803339958190918,0.001547098159790039,13,2,1787132238.929771,1787132239.2116532
10372,2,0.21693205833435059,0.0016117095947265625,14,1,1787132223.4257078,1787132223.644253
10398,18,0.21526193618774414,0.04431414604187012,14,2,1787132239.4351532,1787132239.69473
10093,11,0.20963263511657715,0.02454543113708496,15,1,1787132223.9270108,1787132224.1611896
10134,5,0.21073222160339355,0.0016155242919921875,15,2,1787132239.9406922,1787132240.1530406
8489,10,0.17777776718139648,0.02282881736755371,16,1,1787132224.4283738,1787132224.6289814
8527,20,0.17721247673034668,0.05388045310974121,16,2,1787132240.4462032,1787132240.6772969
8810,10,0.19221925735473633,0.020419836044311523,17,1,1787132224.929875,1787132225.142515
8849,4,0.18894147872924805,0.0015442371368408203,17,2,1787132240.9517043,1787132241.1421912
11424,55,0.23764753341674805,0.1742391586303711,18,1,1787132225.4312956,1787132225.8431833
11506,47,0.2371995449066162,0.14518284797668457,18,2,1787132241.4574833,1787132241.8398664
12757,2,0.26271557807922363,0.0016269683837890625,19,1,1787132225.9322233,1787132226.1965668
12796,50,0.2554795742034912,0.15575122833251953,19,2,1787132241.963204,1787132242.3744357
8665,10,0.18115758895874023,0.020000696182250977,20,1,1787132226.4334905,1787132226.6346493
8706,45,0.18612289428710938,0.14101338386535645,20,2,1787132242.4704127,1787132242.7975495
13813,10,0.2836582660675049,0.012808084487915039,21,1,1787132226.9358282,1787132227.2322958
13847,10,0.28408145904541016,0.012164592742919922,21,2,1787132242.9759724,1787132243.2722192
