prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.2871263027191162,0.10522961616516113,1,1,1787132755.2112367,1787132755.603593
11174,42,0.3602573871612549,0.19599604606628418,1,2,1787132771.2459033,1787132771.8021576
13059,2,0.2957789897918701,0.0011725425720214844,2,1,1787132755.712355,1787132756.009307
13089,25,0.406064510345459,0.23678803443908691,2,2,1787132771.7468333,1787132772.3896866
9496,2,0.2348184585571289,0.0015742778778076172,3,1,1787132756.2132401,1787132756.4496338
9528,22,0.3453199863433838,0.10268902778625488,3,2,1787132772.2549942,1787132772.703004
13229,2,0.31012845039367676,0.0015611648559570312,4,1,1787132756.7142832,1787132757.0259736
13264,64,0.37662506103515625,0.6052546501159668,4,2,1787132772.7630494,1787132773.74493
11719,2,0.26408815383911133,0.0015881061553955078,5,1,1787132757.2151074,1787132757.4807844
11757,33,0.37080860137939453,0.2057030200958252,5,2,1787132773.2637992,1787132773.8403115
9656,10,0.23958444595336914,0.027161598205566406,6,1,1787132757.7162688,1787132757.9830158
9700,52,0.3724699020385742,0.22411203384399414,6,2,1787132773.7675657,1787132774.3641484
12303,6,0.2869143486022949,0.01935124397277832,7,1,1787132758.2170882,1787132758.5233545
12334,53,0.38037967681884766,0.2457411289215088,7,2,1787132774.2717361,1787132774.897858
10253,28,0.25196027755737305,0.09613561630249023,8,1,1787132758.718162,1787132759.066259
10307,10,0.350386381149292,0.0738065242767334,8,2,1787132774.7768576,1787132775.2010515
8906,2,0.2273273468017578,0.0016052722930908203,9,1,1787132759.2193005,1787132759.4482343
8933,64,0.3452603816986084,0.26564526557922363,9,2,1787132775.284803,1787132775.8957095
8284,33,0.19907307624816895,0.12042975425720215,10,1,1787132759.720456,1787132760.03996
8345,2,0.3504219055175781,0.013350963592529297,10,2,1787132775.7866602,1787132776.1504338
9383,14,0.23794960975646973,0.04234170913696289,11,1,1787132760.221199,1787132760.5014915
9425,36,0.3683509826660156,0.200883150100708,11,2,1787132776.2936292,1787132776.862864
8281,42,0.1890861988067627,0.1536397933959961,12,1,1787132760.722322,1787132761.065049
8350,2,0.33070850372314453,0.043442726135253906,12,2,1787132776.794424,1787132777.1685758
14039,4,0.32279157638549805,0.002678394317626953,13,1,1787132761.2230568,1787132761.5485277
14074,2,0.39691829681396484,0.09397244453430176,13,2,1787132777.30221,1787132777.7931013
10372,2,0.2529792785644531,0.001600503921508789,14,1,1787132761.723989,1787132761.9785695
10398,18,0.3713810443878174,0.10579562187194824,14,2,1787132777.8101816,1787132778.287359
10093,11,0.2461705207824707,0.029415607452392578,15,1,1787132762.2253442,1787132762.500931
10134,5,0.3584432601928711,0.05843997001647949,15,2,1787132778.3160174,1787132778.732901
8489,10,0.19170546531677246,0.035201311111450195,16,1,1787132762.7264466,1787132762.9533544
8527,20,0.3693077564239502,0.16868209838867188,16,2,1787132778.82197,1787132779.3599608
8810,10,0.21555614471435547,0.029383420944213867,17,1,1787132763.2275968,1787132763.472537
8849,4,0.2067265510559082,0.0022482872009277344,17,2,1787132779.3227339,1787132779.5317092
11424,55,0.2760794162750244,0.17867183685302734,18,1,1787132763.7288706,1787132764.1836226
11506,47,0.28118062019348145,0.15936756134033203,18,2,1787132779.732471,1787132780.17302
12757,2,0.28433942794799805,0.0016002655029296875,19,1,1787132764.2300014,1787132764.515942
12796,50,0.289780855178833,0.16159725189208984,19,2,1787132780.2332861,1787132780.6846652
8665,10,0.20002341270446777,0.03944849967956543,20,1,1787132764.7312665,1787132764.9707394
8706,45,0.2077195644378662,0.1510448455810547,20,2,1787132780.7484157,1787132781.1071808
13813,10,0.32105445861816406,0.024708271026611328,21,1,1787132765.2334774,1787132765.579243
13847,10,0.313474178314209,0.022624731063842773,21,2,1787132781.2540014,1787132781.5901012
11088,18,0.27282118797302246,0.05585908889770508,22,1,1787132765.734788,1787132766.0634692
11136,30,0.2508723735809326,0.10240435600280762,22,2,1787132781.7596307,1787132782.1129086
8260,22,0.19342684745788574,0.08854532241821289,23,1,1787132766.2357686,1787132766.517742
8310,55,0.17925214767456055,0.19617772102355957,23,2,1787132782.2651517,1787132782.6405823
10080,2,0.23362493515014648,0.0015914440155029297,24,1,1787132766.736988,1787132766.9722054
10107,8,0.2174062728881836,0.025984764099121094,24,2,1787132782.7704253,1787132783.0138175
8967,3,0.2127211093902588,0.003255128860473633,25,1,1787132767.2377508,1787132767.453728
8996,2,0.18953919410705566,0.0015540122985839844,25,2,1787132783.2758746,1787132783.4669685
8711,6,0.1992206573486328,0.01714634895324707,26,1,1787132767.7389958,1787132767.9553638
8750,64,0.18088054656982422,0.21698379516601562,26,2,1787132783.781323,1787132784.1791878
9436,64,0.2360210418701172,0.21799993515014648,27,1,1787132768.24025,1787132768.6942718
9527,8,0.20009136199951172,0.027511119842529297,27,2,1787132784.2867095,1787132784.514313
8706,42,0.18677496910095215,0.14619684219360352,28,1,1787132768.740998,1787132769.0739703
8772,29,0.18438458442687988,0.09956836700439453,28,2,1787132784.7928185,1787132785.0767725
13022,24,0.3019225597381592,0.07358121871948242,29,1,1787132769.2421317,1787132769.6176367
13077,24,0.2758915424346924,0.07450699806213379,29,2,1787132785.377228,1787132785.7276268
14417,4,0.33306884765625,0.001978158950805664,30,1,1787132769.742842,1787132770.0778897
14444,28,0.2977912425994873,0.08978700637817383,30,2,1787132785.7824042,1787132786.1699827
8574,19,0.1968519687652588,0.07634139060974121,31,1,1787132770.243677,1787132770.5168712
8626,2,0.18278002738952637,0.0016303062438964844,31,2,1787132786.287934,1787132786.472345
8180,21,0.1828136444091797,0.08858609199523926,32,1,1787132770.744839,1787132771.0162394
8224,5,0.17113542556762695,0.013191461563110352,32,2,1787132786.7932556,1787132786.9775832
8696,11,0.4104752540588379,0.0368039608001709,33,1,1787132771.2511518,1787132771.698432
8731,31,0.17884302139282227,0.10659098625183105,33,2,1787132787.298662,1787132787.584097
12646,26,0.5504727363586426,0.32874536514282227,34,1,1787132771.7522354,1787132772.6314542
12701,8,0.27646565437316895,0.014799118041992188,34,2,1787132787.8037407,1787132788.0950065
8339,10,0.3690474033355713,0.03216052055358887,35,1,1787132772.259979,1787132772.6611876
8375,39,0.17072391510009766,0.14160871505737305,35,2,1787132788.308677,1787132788.62101
8495,2,0.44953298568725586,0.0025908946990966797,36,1,1787132772.7686718,1787132773.2207963
8526,8,0.19092321395874023,0.027266263961791992,36,2,1787132788.8138115,1787132789.0320017
10527,55,0.4579761028289795,0.19972562789916992,37,1,1787132773.2689219,1787132773.9266245
10612,2,0.25367259979248047,0.0015368461608886719,37,2,1787132789.319125,1787132789.5743349
9174,2,0.41423892974853516,0.0028672218322753906,38,1,1787132773.7729738,1787132774.190081
9203,10,0.22213315963745117,0.029476642608642578,38,2,1787132789.8244395,1787132790.0760505
8130,5,0.4357302188873291,0.011847972869873047,39,1,1787132774.277034,1787132774.7246132
8167,10,0.17849230766296387,0.031105756759643555,39,2,1787132790.3292577,1787132790.5388565
8478,13,0.39299631118774414,0.046076059341430664,40,1,1787132774.7815921,1787132775.2206657
8530,19,0.20245790481567383,0.0781402587890625,40,2,1787132790.8347392,1787132791.1153383
9120,38,0.3644590377807617,0.16045355796813965,41,1,1787132775.2897065,1787132775.8146195
9184,10,0.22635793685913086,0.042185068130493164,41,2,1787132791.3398077,1787132791.6083517
8295,23,0.3576805591583252,0.08193254470825195,42,1,1787132775.7913089,1787132776.2309227
8357,10,0.19219136238098145,0.03945469856262207,42,2,1787132791.8448162,1787132792.0764635
11858,2,0.45409703254699707,0.0019845962524414062,43,1,1787132776.2986264,1787132776.7547088
11891,17,0.30028510093688965,0.054003000259399414,43,2,1787132792.3500245,1787132792.7043133
9731,19,0.37067747116088867,0.06725883483886719,44,1,1787132776.7990746,1787132777.2370114
9777,39,0.2336268424987793,0.13527226448059082,44,2,1787132792.8553183,1787132793.2242181
12090,60,0.5405538082122803,0.48020458221435547,45,1,1787132777.3073304,1787132778.3280892
12186,8,0.2823023796081543,0.016831636428833008,45,2,1787132793.3601944,1787132793.6593292
8683,2,0.40979766845703125,0.0038073062896728516,46,1,1787132777.8162348,1787132778.2298408
8710,8,0.20038485527038574,0.02239704132080078,46,2,1787132793.8651657,1787132794.0879483
9298,3,0.40772366523742676,0.002065896987915039,47,1,1787132778.3209734,1787132778.7307637
9327,2,0.22675776481628418,0.0015866756439208984,47,2,1787132794.370642,1787132794.5989876
14065,2,0.47266197204589844,0.0028524398803710938,48,1,1787132778.8267968,1787132779.3023117
14093,11,0.33194613456726074,0.027555465698242188,48,2,1787132794.8757412,1787132795.2352438
