prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.2701876163482666,0.09633016586303711,1,1,1787134259.9405808,1787134260.3070993
11174,42,0.3324742317199707,0.15934181213378906,1,2,1787134275.984184,1787134276.4760008
13059,2,0.32166457176208496,0.0017116069793701172,2,1,1787134260.4421604,1787134260.7655375
13089,25,0.3579099178314209,0.1826310157775879,2,2,1787134276.4924924,1787134277.0330346
9496,2,0.24038481712341309,0.0017213821411132812,3,1,1787134260.943406,1787134261.185513
9528,22,0.32875537872314453,0.07911825180053711,3,2,1787134276.9939353,1787134277.4018097
13229,2,0.31336522102355957,0.0017883777618408203,4,1,1787134261.444872,1787134261.7600265
13264,64,0.34499025344848633,0.2644357681274414,4,2,1787134277.504887,1787134278.1143143
11719,2,0.27423787117004395,0.0017139911651611328,5,1,1787134261.9462566,1787134262.2222095
11757,33,0.3207411766052246,0.16011428833007812,5,2,1787134278.006188,1787134278.4870443
9656,10,0.24467682838439941,0.018538236618041992,6,1,1787134262.447601,1787134262.710817
9700,52,0.3589794635772705,0.2747209072113037,6,2,1787134278.5174122,1787134279.1511133
12303,6,0.29356956481933594,0.0018477439880371094,7,1,1787134262.9492393,1787134263.2446575
12334,53,0.42032408714294434,0.48107242584228516,7,2,1787134279.0187154,1787134279.9201128
10253,28,0.22298431396484375,0.08045291900634766,8,1,1787134263.4501023,1787134263.7535405
10307,10,0.32808542251586914,0.04784440994262695,8,2,1787134279.5255463,1787134279.9014766
8906,2,0.2070753574371338,0.0016188621520996094,9,1,1787134263.951131,1787134264.1598263
8933,64,0.19854092597961426,0.19448280334472656,9,2,1787134280.0349684,1787134280.427993
8284,33,0.18488502502441406,0.1002504825592041,10,1,1787134264.4522812,1787134264.7374177
8345,2,0.183668851852417,0.0015716552734375,10,2,1787134280.5406382,1787134280.7258797
9383,14,0.2169344425201416,0.031873464584350586,11,1,1787134264.9535563,1787134265.202365
9425,36,0.21015572547912598,0.10171818733215332,11,2,1787134281.0461388,1787134281.3580134
8281,42,0.20472979545593262,0.2624685764312744,12,1,1787134265.4547017,1787134265.921901
8350,2,0.18331646919250488,0.001589059829711914,12,2,1787134281.5517375,1787134281.7366438
14039,4,0.2998530864715576,0.0022673606872558594,13,1,1787134265.955718,1787134266.2578397
14074,2,0.2943453788757324,0.0015702247619628906,13,2,1787134281.957134,1787134282.2530503
10372,2,0.22761893272399902,0.0015788078308105469,14,1,1787134266.4577956,1787134266.6869943
10398,18,0.22662925720214844,0.04201173782348633,14,2,1787134282.462634,1787134282.7312758
10093,11,0.2228386402130127,0.018602609634399414,15,1,1787134266.9590628,1787134267.200505
10134,5,0.2201249599456787,0.001676797866821289,15,2,1787134282.9682531,1787134283.1900556
8489,10,0.18581414222717285,0.018173694610595703,16,1,1787134267.4601743,1787134267.664163
8527,20,0.1987600326538086,0.04942798614501953,16,2,1787134283.4738479,1787134283.7220368
8810,10,0.2060868740081787,0.01809525489807129,17,1,1787134267.9615078,1787134268.1856906
8849,4,0.14358282089233398,0.0016202926635742188,17,2,1787134283.9795156,1787134284.1247196
11424,55,0.3080897331237793,0.24571847915649414,18,1,1787134268.4628377,1787134269.0166466
11506,47,0.16687917709350586,0.13755559921264648,18,2,1787134284.4850695,1787134284.789505
12757,2,0.3407094478607178,0.0016016960144042969,19,1,1787134268.9648147,1787134269.3071265
12796,50,0.20806121826171875,0.2404921054840088,19,2,1787134284.9924662,1787134285.4410205
8665,10,0.19692516326904297,0.02379155158996582,20,1,1787134269.4659288,1787134269.6866465
8706,45,0.15573620796203613,0.13289523124694824,20,2,1787134285.4978724,1787134285.7865045
13813,10,0.2985527515411377,0.012059926986694336,21,1,1787134269.9672318,1787134270.2778456
13847,10,0.2960941791534424,0.012197256088256836,21,2,1787134286.0039656,1787134286.312258
11088,18,0.2389531135559082,0.04186606407165527,22,1,1787134270.4684534,1787134270.7492733
11136,30,0.2337508201599121,0.08251833915710449,22,2,1787134286.511226,1787134286.827496
8260,22,0.1804497241973877,0.05794024467468262,23,1,1787134270.969691,1787134271.2080815
8310,55,0.19315433502197266,0.16464877128601074,23,2,1787134287.0168464,1787134287.3746505
10080,2,0.2233569622039795,0.0014548301696777344,24,1,1787134271.470957,1787134271.6957698
10107,8,0.1490037441253662,0.01047825813293457,24,2,1787134287.5228012,1787134287.682284
8967,3,0.19703006744384766,0.0014755725860595703,25,1,1787134271.9722621,1787134272.1707687
8996,2,0.13875055313110352,0.0016589164733886719,25,2,1787134288.0283353,1787134288.1687455
8711,6,0.1900184154510498,0.0059926509857177734,26,1,1787134272.473546,1787134272.669558
8750,64,0.13907265663146973,0.19632959365844727,26,2,1787134288.5336704,1787134288.8690734
9436,64,0.21321678161621094,0.19402241706848145,27,1,1787134272.9748704,1787134273.3821108
9527,8,0.14515376091003418,0.010969877243041992,27,2,1787134289.0391586,1787134289.195283
8706,42,0.1831820011138916,0.12408566474914551,28,1,1787134273.4768553,1787134273.7841237
8772,29,0.13487958908081055,0.08162713050842285,28,2,1787134289.5446033,1787134289.7611108
13022,24,0.27530574798583984,0.05996060371398926,29,1,1787134273.9778605,1787134274.3131278
13077,24,0.28548145294189453,0.06072068214416504,29,2,1787134290.008436,1787134290.3546388
14417,4,0.30899834632873535,0.0014646053314208984,30,1,1787134274.4798646,1787134274.7903283
14444,28,0.30687928199768066,0.0712885856628418,30,2,1787134290.5137954,1787134290.891964
8574,19,0.2318880558013916,0.09313082695007324,31,1,1787134274.9809854,1787134275.3060055
8626,2,0.19319653511047363,0.0015716552734375,31,2,1787134291.0191731,1787134291.213942
8180,21,0.18841862678527832,0.05333542823791504,32,1,1787134275.4825568,1787134275.7243116
8224,5,0.18726396560668945,0.0021593570709228516,32,2,1787134291.5246482,1787134291.7140722
8696,11,0.36519837379455566,0.022935152053833008,33,1,1787134275.9895172,1787134276.3776515
8731,31,0.22344636917114258,0.1905980110168457,33,2,1787134292.030094,1787134292.4441392
12646,26,0.4688684940338135,0.07522368431091309,34,1,1787134276.4978933,1787134277.0419862
12701,8,0.18214917182922363,0.007714509963989258,34,2,1787134292.5356853,1787134292.72555
8339,10,0.34458088874816895,0.02314138412475586,35,1,1787134276.9989522,1787134277.3666751
8375,39,0.13358855247497559,0.11343026161193848,35,2,1787134293.0411797,1787134293.2881992
8495,2,0.39890432357788086,0.002046823501586914,36,1,1787134277.5104916,1787134277.9114435
8526,8,0.1345682144165039,0.013031959533691406,36,2,1787134293.5468042,1787134293.694405
10527,55,0.38552021980285645,0.16535687446594238,37,1,1787134278.0115094,1787134278.5623872
10612,2,0.2380824089050293,0.0016002655029296875,37,2,1787134294.0521798,1787134294.2918632
9174,2,0.33977603912353516,0.001644134521484375,38,1,1787134278.5223231,1787134278.8637443
