prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.25588178634643555,0.09761238098144531,1,1,1787132489.4959416,1787132489.8494368
11174,42,0.33896374702453613,0.16026711463928223,1,2,1787132505.5354905,1787132506.0347223
13059,2,0.2969517707824707,0.0016026496887207031,2,1,1787132489.9972396,1787132490.2957952
13089,25,0.37210631370544434,0.1724686622619629,2,2,1787132506.044012,1787132506.5885878
9496,2,0.20534777641296387,0.0015819072723388672,3,1,1787132490.4981215,1787132490.7050521
9528,22,0.3364732265472412,0.07450008392333984,3,2,1787132506.545452,1787132506.9564261
13229,2,0.30034422874450684,0.0016760826110839844,4,1,1787132490.999343,1787132491.301364
13264,64,0.3566856384277344,0.2535288333892822,4,2,1787132507.0563183,1787132507.666534
11719,2,0.2596781253814697,0.0016012191772460938,5,1,1787132491.5009594,1787132491.7622392
11757,33,0.35205507278442383,0.16782355308532715,5,2,1787132507.5584853,1787132508.0783646
9656,10,0.22023296356201172,0.0178983211517334,6,1,1787132492.002028,1787132492.2401602
9700,52,0.37633180618286133,0.2789733409881592,6,2,1787132508.0647206,1787132508.7200263
12303,6,0.28287243843078613,0.0018281936645507812,7,1,1787132492.5031722,1787132492.7878735
12334,53,0.43192243576049805,0.4782097339630127,7,2,1787132508.570942,1787132509.4810753
10253,28,0.2249448299407959,0.08098578453063965,8,1,1787132493.0043824,1787132493.3103132
10307,10,0.3306257724761963,0.0481417179107666,8,2,1787132509.076887,1787132509.455655
8906,2,0.20715546607971191,0.0015993118286132812,9,1,1787132493.5054502,1787132493.714206
8933,64,0.19933867454528809,0.19477295875549316,9,2,1787132509.5924304,1787132509.9865432
8284,33,0.19044709205627441,0.10060238838195801,10,1,1787132494.0062695,1787132494.2973194
8345,2,0.18638968467712402,0.001615762710571289,10,2,1787132510.098655,1787132510.2866611
9383,14,0.22181916236877441,0.03172802925109863,11,1,1787132494.5070944,1787132494.7606423
9425,36,0.2111501693725586,0.10246872901916504,11,2,1787132510.6040955,1787132510.9177155
8281,42,0.19485044479370117,0.18924212455749512,12,1,1787132495.0084147,1787132495.3925083
8350,2,0.1832139492034912,0.001552581787109375,12,2,1787132511.109629,1787132511.2943962
14039,4,0.2977275848388672,0.002106904983520508,13,1,1787132495.5092885,1787132495.8091238
14074,2,0.29695773124694824,0.0015778541564941406,13,2,1787132511.5151405,1787132511.813677
10372,2,0.23120903968811035,0.0016162395477294922,14,1,1787132496.0105236,1787132496.2433498
10398,18,0.23628616333007812,0.04240536689758301,14,2,1787132512.0205762,1787132512.2992687
10093,11,0.23644471168518066,0.01976609230041504,15,1,1787132496.51161,1787132496.7678316
10134,5,0.22499346733093262,0.001752614974975586,15,2,1787132512.5262206,1787132512.7529674
8489,10,0.19744563102722168,0.018494367599487305,16,1,1787132497.0130198,1787132497.2289603
8527,20,0.1978459358215332,0.05065131187438965,16,2,1787132513.031759,1787132513.280257
