prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.2559835910797119,0.09657621383666992,1,1,1787133836.6661189,1787133837.0186794
11174,42,0.24557948112487793,0.1202390193939209,1,2,1787133852.7142513,1787133853.0800707
13059,2,0.29974889755249023,0.0016117095947265625,2,1,1787133837.1673687,1787133837.4687302
13089,25,0.2906515598297119,0.06166386604309082,2,2,1787133853.224707,1787133853.5770233
9496,2,0.21790814399719238,0.0016071796417236328,3,1,1787133837.6694236,1787133837.8889399
9528,22,0.2109818458557129,0.05592799186706543,3,2,1787133853.7303553,1787133853.9972658
13229,2,0.29831743240356445,0.0015702247619628906,4,1,1787133838.1705437,1787133838.4704318
13264,64,0.281170129776001,0.19219136238098145,4,2,1787133854.235547,1787133854.7089093
11719,2,0.25413012504577637,0.0016047954559326172,5,1,1787133838.6720436,1787133838.9277794
11757,33,0.25177526473999023,0.08997869491577148,5,2,1787133854.736415,1787133855.0781693
9656,10,0.2176516056060791,0.01867961883544922,6,1,1787133839.1731377,1787133839.4094698
9700,52,0.14640116691589355,0.15477800369262695,6,2,1787133855.2522616,1787133855.5534415
12303,6,0.27634668350219727,0.0015902519226074219,7,1,1787133839.674393,1787133839.952331
12334,53,0.1729421615600586,0.15714120864868164,7,2,1787133855.758476,1787133856.0885603
10253,28,0.2188880443572998,0.08166289329528809,8,1,1787133840.1753602,1787133840.475912
10307,10,0.14519286155700684,0.01683330535888672,8,2,1787133856.264441,1787133856.426468
8906,2,0.20647716522216797,0.0015947818756103516,9,1,1787133840.6766272,1787133840.8846996
8933,64,0.13959789276123047,0.19373154640197754,9,2,1787133856.769973,1787133857.1033032
8284,33,0.18417859077453613,0.09989333152770996,10,1,1787133841.177836,1787133841.4619088
8345,2,0.12957501411437988,0.0015497207641601562,10,2,1787133857.275791,1787133857.4069161
9383,14,0.2148125171661377,0.03211188316345215,11,1,1787133841.678906,1787133841.9258313
9425,36,0.15158629417419434,0.10076236724853516,11,2,1787133857.6811292,1787133857.9334786
8281,42,0.193864107131958,0.19014668464660645,12,1,1787133842.1803977,1787133842.5644095
8350,2,0.16301584243774414,0.001592874526977539,12,2,1787133858.187023,1787133858.3516324
14039,4,0.29851245880126953,0.0020089149475097656,13,1,1787133842.68155,1787133842.9820719
14074,2,0.29926156997680664,0.0015726089477539062,13,2,1787133858.6928408,1787133858.9936757
10372,2,0.21192550659179688,0.0015892982482910156,14,1,1787133843.1828544,1787133843.3963702
10398,18,0.22912836074829102,0.041730642318725586,14,2,1787133859.199172,1787133859.4700322
10093,11,0.22589921951293945,0.01866912841796875,15,1,1787133843.6840205,1787133843.9285898
10134,5,0.21956253051757812,0.0018155574798583984,15,2,1787133859.7032983,1787133859.9246771
8489,10,0.19092726707458496,0.018290042877197266,16,1,1787133844.1851666,1787133844.3943849
8527,20,0.18779659271240234,0.050116777420043945,16,2,1787133860.208906,1787133860.44682
8810,10,0.20364642143249512,0.018261194229125977,17,1,1787133844.6863177,1787133844.9082263
8849,4,0.19543910026550293,0.0016033649444580078,17,2,1787133860.7144485,1787133860.9114914
11424,55,0.2854917049407959,0.2411797046661377,18,1,1787133845.187361,1787133845.7140334
11506,47,0.25158214569091797,0.1361098289489746,18,2,1787133861.2199972,1787133861.60769
12757,2,0.3146028518676758,0.0016942024230957031,19,1,1787133845.6909509,1787133846.0072486
12796,50,0.16589641571044922,0.14689421653747559,19,2,1787133861.7260864,1787133862.0388777
8665,10,0.19672536849975586,0.017316102981567383,20,1,1787133846.1924262,1787133846.4064686
8706,45,0.2024548053741455,0.13296222686767578,20,2,1787133862.2316904,1787133862.5671084
13813,10,0.29857563972473145,0.00990152359008789,21,1,1787133846.6947632,1787133847.0032413
13847,10,0.3009481430053711,0.010267257690429688,21,2,1787133862.7381153,1787133863.0493314
11088,18,0.24460148811340332,0.04030489921569824,22,1,1787133847.1964204,1787133847.4813273
11136,30,0.1550295352935791,0.08197736740112305,22,2,1787133863.2450116,1787133863.4820194
8260,22,0.18424630165100098,0.05565667152404785,23,1,1787133847.6981134,1787133847.9380176
8310,55,0.12845110893249512,0.1660325527191162,23,2,1787133863.7507844,1787133864.0452688
10080,2,0.22992396354675293,0.0015621185302734375,24,1,1787133848.1997793,1787133848.4312658
10107,8,0.14717769622802734,0.009975194931030273,24,2,1787133864.2566352,1787133864.4137886
8967,3,0.200880765914917,0.0016560554504394531,25,1,1787133848.7013776,1787133848.9039154
8996,2,0.1335594654083252,0.0015387535095214844,25,2,1787133864.7620263,1787133864.8971257
8711,6,0.19319605827331543,0.005639791488647461,26,1,1787133849.2041047,1787133849.4029412
8750,64,0.15976381301879883,0.378021240234375,26,2,1787133865.2678094,1787133865.8055952
