prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.2855947017669678,0.10238385200500488,1,1,1787131558.7490785,1787131559.1370578
11174,42,0.3084087371826172,0.13921904563903809,1,2,1787131574.7793403,1787131575.226969
13059,2,0.31066226959228516,0.0016541481018066406,2,1,1787131559.2498233,1787131559.5621407
13089,25,0.30399489402770996,0.0717775821685791,2,2,1787131575.2871194,1787131575.6628923
9496,2,0.23433351516723633,0.001585245132446289,3,1,1787131559.7504485,1787131559.986368
9528,22,0.22223281860351562,0.07451176643371582,3,2,1787131575.792902,1787131576.0896473
13229,2,0.32087016105651855,0.0016300678253173828,4,1,1787131560.2515047,1787131560.5740058
13264,64,0.31569600105285645,0.2118520736694336,4,2,1787131576.298804,1787131576.8263528
11719,2,0.2799112796783447,0.0016722679138183594,5,1,1787131560.7523782,1787131561.0339625
11757,33,0.2869551181793213,0.11118221282958984,5,2,1787131576.799246,1787131577.197384
9656,10,0.23740506172180176,0.024662494659423828,6,1,1787131561.2532256,1787131561.5152938
9700,52,0.237335205078125,0.17456912994384766,6,2,1787131577.3073459,1787131577.7192512
12303,6,0.2953786849975586,0.014115333557128906,7,1,1787131561.753994,1787131562.0634887
12334,53,0.29230785369873047,0.17336177825927734,7,2,1787131577.8126318,1787131578.2783022
10253,28,0.25098156929016113,0.09557795524597168,8,1,1787131562.2547243,1787131562.601285
10307,10,0.24679827690124512,0.0336611270904541,8,2,1787131578.3180227,1787131578.5984828
8906,2,0.22369956970214844,0.0017077922821044922,9,1,1787131562.7552567,1787131562.9806645
8933,64,0.2152087688446045,0.22428011894226074,9,2,1787131578.8236492,1787131579.2631392
8284,33,0.1946418285369873,0.12395381927490234,10,1,1787131563.25649,1787131563.5750866
8345,2,0.1942453384399414,0.0016908645629882812,10,2,1787131579.3287785,1787131579.5247154
9383,14,0.23433566093444824,0.043469905853271484,11,1,1787131563.75729,1787131564.0350966
9425,36,0.23076796531677246,0.11900711059570312,11,2,1787131579.8342648,1787131580.1840408
8281,42,0.1945943832397461,0.1499779224395752,12,1,1787131564.2582374,1787131564.6028235
8350,2,0.1863696575164795,0.0016121864318847656,12,2,1787131580.3395097,1787131580.5274923
14039,4,0.3265719413757324,0.002862691879272461,13,1,1787131564.7598162,1787131565.0892515
14074,2,0.31449055671691895,0.0016491413116455078,13,2,1787131580.8448126,1787131581.1609533
10372,2,0.24448561668395996,0.001645803451538086,14,1,1787131565.2609365,1787131565.5070686
10398,18,0.24753117561340332,0.0629112720489502,14,2,1787131581.3497775,1787131581.6602206
10093,11,0.24485301971435547,0.02738332748413086,15,1,1787131565.7619681,1787131566.0342054
10134,5,0.23941254615783691,0.008266687393188477,15,2,1787131581.8546317,1787131582.1023118
8489,10,0.1985318660736084,0.03534245491027832,16,1,1787131566.2631671,1787131566.4970424
8527,20,0.19785070419311523,0.07973504066467285,16,2,1787131582.3601997,1787131582.6377861
8810,10,0.21485090255737305,0.03604483604431152,17,1,1787131566.7644238,1787131567.0153205
8849,4,0.19890785217285156,0.011666536331176758,17,2,1787131582.7654252,1787131582.9760005
11424,55,0.2684755325317383,0.17773127555847168,18,1,1787131567.26539,1787131567.711598
11506,47,0.2557499408721924,0.16351723670959473,18,2,1787131583.2706847,1787131583.6899526
12757,2,0.29764771461486816,0.0016143321990966797,19,1,1787131567.766402,1787131568.0656648
12796,50,0.2992129325866699,0.16941237449645996,19,2,1787131583.775755,1787131584.2443812
8665,10,0.19760370254516602,0.03559732437133789,20,1,1787131568.267644,1787131568.500846
8706,45,0.19281482696533203,0.1551058292388916,20,2,1787131584.2818987,1787131584.62982
13813,10,0.32094240188598633,0.025267362594604492,21,1,1787131568.7690556,1787131569.1152663
13847,10,0.30501890182495117,0.03458738327026367,21,2,1787131584.7876706,1787131585.1272774
11088,18,0.25648975372314453,0.051276445388793945,22,1,1787131569.270282,1787131569.578049
11136,30,0.24918437004089355,0.10887742042541504,22,2,1787131585.292785,1787131585.6508474
8260,22,0.1888575553894043,0.08778166770935059,23,1,1787131569.7714067,1787131570.0480466
8310,55,0.1796550750732422,0.1998765468597412,23,2,1787131585.7981522,1787131586.1776845
10080,2,0.25010085105895996,0.0016214847564697266,24,1,1787131570.2724538,1787131570.5241768
10107,8,0.21684503555297852,0.015257120132446289,24,2,1787131586.304008,1787131586.536111
