prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.2735121250152588,0.09699058532714844,1,1,1787132890.6284597,1787132890.9989634
11174,42,0.25984764099121094,0.12397050857543945,1,2,1787132906.663642,1787132907.0474608
13059,2,0.30315637588500977,0.0015337467193603516,2,1,1787132891.129492,1787132891.4341831
13089,25,0.3390464782714844,0.17720961570739746,2,2,1787132907.1717045,1787132907.6879613
9496,2,0.20786404609680176,0.0016298294067382812,3,1,1787132891.6304486,1787132891.8399434
9528,22,0.2992675304412842,0.07528042793273926,3,2,1787132907.6734056,1787132908.0479543
13229,2,0.2974865436553955,0.0015380382537841797,4,1,1787132892.1316524,1787132892.4306777
13264,64,0.31863951683044434,0.2538571357727051,4,2,1787132908.1841574,1787132908.7566552
11719,2,0.2578561305999756,0.0015997886657714844,5,1,1787132892.6326725,1787132892.892129
11757,33,0.3157179355621338,0.16037225723266602,5,2,1787132908.6854768,1787132909.1615677
9656,10,0.22327733039855957,0.018140792846679688,6,1,1787132893.1338706,1787132893.3752897
9700,52,0.28917360305786133,0.248368501663208,6,2,1787132909.191656,1787132909.729199
12303,6,0.2678046226501465,0.002447843551635742,7,1,1787132893.6349604,1787132893.9052136
12334,53,0.2708742618560791,0.15624189376831055,7,2,1787132909.7067873,1787132910.1339045
10253,28,0.2086958885192871,0.08122563362121582,8,1,1787132894.13594,1787132894.4258623
10307,10,0.28920412063598633,0.047118425369262695,8,2,1787132910.2182105,1787132910.5545342
8906,2,0.17768168449401855,0.0016012191772460938,9,1,1787132894.637052,1787132894.8163357
8933,64,0.29137158393859863,0.5660521984100342,9,2,1787132910.7241142,1787132911.5815394
8284,33,0.1609957218170166,0.10020184516906738,10,1,1787132895.1381512,1787132895.3993497
8345,2,0.3399932384490967,0.013270139694213867,10,2,1787132911.2253566,1787132911.5786204
9383,14,0.1875910758972168,0.032302141189575195,11,1,1787132895.639279,1787132895.8591728
9425,36,0.31033968925476074,0.1633613109588623,11,2,1787132911.7351146,1787132912.2088165
8281,42,0.17998313903808594,0.1845264434814453,12,1,1787132896.1405232,1787132896.5050366
8350,2,0.29203176498413086,0.030099153518676758,12,2,1787132912.2366395,1787132912.5587714
14039,4,0.2623710632324219,0.0020532608032226562,13,1,1787132896.6419497,1787132896.9063747
14074,2,0.27053380012512207,0.06824016571044922,13,2,1787132912.6505194,1787132912.9892943
10372,2,0.20328116416931152,0.001585245132446289,14,1,1787132897.1431453,1787132897.3480124
10398,18,0.28450989723205566,0.22711658477783203,14,2,1787132913.1662111,1787132913.6778383
10093,11,0.20133471488952637,0.01947474479675293,15,1,1787132897.6446235,1787132897.8654337
10134,5,0.23063921928405762,0.10814285278320312,15,2,1787132913.6685476,1787132914.0073304
8489,10,0.16772913932800293,0.018189191818237305,16,1,1787132898.1458132,1787132898.331732
8527,20,0.19487786293029785,0.22789478302001953,16,2,1787132914.1858292,1787132914.6086028
8810,10,0.18013453483581543,0.01815485954284668,17,1,1787132898.6467986,1787132898.845089
8849,4,0.1947622299194336,0.0016357898712158203,17,2,1787132914.6922407,1787132914.8886395
11424,55,0.28160881996154785,0.2908439636230469,18,1,1787132899.147814,1787132899.7202675
11506,47,0.25234055519104004,0.13619756698608398,18,2,1787132915.1980677,1787132915.5866063
