prompt_tokens,generation_tokens,ttft,generation_time,user_id,question_id,launch_time,finish_time
11116,33,0.3034827709197998,0.11087608337402344,1,1,1787131954.1733525,1787131954.587712
11174,42,0.2581901550292969,0.1343998908996582,1,2,1787131970.2026463,1787131970.595237
13059,2,0.3319089412689209,0.0018024444580078125,2,1,1787131954.6749506,1787131955.008663
13089,25,0.30429697036743164,0.07802224159240723,2,2,1787131970.710397,1787131971.0927172
9496,2,0.21076059341430664,0.0016090869903564453,3,1,1787131955.176027,1787131955.388398
9528,22,0.2256307601928711,0.07920026779174805,3,2,1787131971.21612,1787131971.5209517
13229,2,0.3021543025970459,0.001644134521484375,4,1,1787131955.6767726,1787131955.980572
13264,64,0.30912041664123535,0.20933246612548828,4,2,1787131971.7214303,1787131972.2398844
11719,2,0.277813196182251,0.0015747547149658203,5,1,1787131956.1776054,1787131956.456994
11757,33,0.31075239181518555,0.10334253311157227,5,2,1787131972.2218997,1787131972.6359956
9656,10,0.23970246315002441,0.026673316955566406,6,1,1787131956.6786654,1787131956.945042
9700,52,0.23076581954956055,0.17774033546447754,6,2,1787131972.7314005,1787131973.1399076
12303,6,0.2788991928100586,0.013110160827636719,7,1,1787131957.1797884,1787131957.471799
12334,53,0.2914245128631592,0.17374563217163086,7,2,1787131973.237028,1787131973.702199
10253,28,0.2420508861541748,0.0969996452331543,8,1,1787131957.6808515,1787131958.0199027
10307,10,0.23730683326721191,0.033234357833862305,8,2,1787131973.7426116,1787131974.0131536
8906,2,0.21456408500671387,0.0014836788177490234,9,1,1787131958.1817179,1787131958.3977668
8933,64,0.2120072841644287,0.21817660331726074,9,2,1787131974.2479942,1787131974.6781788
8284,33,0.1896357536315918,0.12345123291015625,10,1,1787131958.6824064,1787131958.9954941
8345,2,0.18724274635314941,0.0015766620635986328,10,2,1787131974.753168,1787131974.9419887
9383,14,0.23384642601013184,0.04297041893005371,11,1,1787131959.1832774,1787131959.460095
9425,36,0.24292516708374023,0.11548995971679688,11,2,1787131975.258762,1787131975.6171782
8281,42,0.17820429801940918,0.14659619331359863,12,1,1787131959.6841028,1787131960.0089061
8350,2,0.19187593460083008,0.001554250717163086,12,2,1787131975.7643821,1787131975.9578133
14039,4,0.3197817802429199,0.003067493438720703,13,1,1787131960.1849542,1787131960.5078042
