(Worker_TP4 pid=1596181) INFO 09-02 20:39:05 [timed_mp_connector.py:110] TIMER pid=1596181 role=WORKER steps=200 wall_ms/step=93.32 hooks_ms/step=0.672 cpu_busy=1.78 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.110(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.008(1.0x) save_kv_layer=0.062(30.6x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.118(30.6x) wait_for_save=0.361(0.8x)
(Worker_TP6 pid=1596183) INFO 09-02 20:39:05 [timed_mp_connector.py:110] TIMER pid=1596183 role=WORKER steps=200 wall_ms/step=93.32 hooks_ms/step=0.733 cpu_busy=1.62 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.070(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.009(1.0x) save_kv_layer=0.066(30.6x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.120(30.6x) wait_for_save=0.453(0.8x)
(Worker_TP5 pid=1596182) INFO 09-02 20:39:05 [timed_mp_connector.py:110] TIMER pid=1596182 role=WORKER steps=200 wall_ms/step=93.32 hooks_ms/step=0.780 cpu_busy=1.71 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.065(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.010(1.0x) save_kv_layer=0.065(30.6x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.120(30.6x) wait_for_save=0.505(0.8x)
(Worker_TP7 pid=1596184) INFO 09-02 20:39:05 [timed_mp_connector.py:110] TIMER pid=1596184 role=WORKER steps=200 wall_ms/step=93.32 hooks_ms/step=0.777 cpu_busy=1.65 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.079(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.009(1.0x) save_kv_layer=0.067(30.6x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.123(30.6x) wait_for_save=0.484(0.8x)
(Worker_TP3 pid=1596180) INFO 09-02 20:39:05 [timed_mp_connector.py:110] TIMER pid=1596180 role=WORKER steps=200 wall_ms/step=93.78 hooks_ms/step=0.681 cpu_busy=1.70 | bind_connector_metadata=0.004(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.104(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.007(1.0x) save_kv_layer=0.062(30.6x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.119(30.6x) wait_for_save=0.375(0.8x)
(EngineCore pid=1595738) INFO 09-02 20:39:23 [timed_mp_connector.py:110] TIMER pid=1595738 role=SCHEDULER steps=200 wall_ms/step=91.05 hooks_ms/step=6.005 cpu_busy=0.97 | build_connector_meta=1.009(1.0x) get_num_new_matched_tokens=4.732(0.1x) on_new_request=0.001(0.5x) request_finished=0.103(0.1x) request_finished_all_groups=0.104(0.1x) sub_async_collect=0.003(0.1x) cpusub_async_collect=0.003(0.1x) sub_async_submit=0.001(0.1x) cpusub_async_submit=0.001(0.1x) sub_check_result=4.606(0.1x) cpusub_check_result=0.017(0.1x) sub_get_tracker=0.001(0.1x) cpusub_get_tracker=0.001(0.1x) take_events=0.002(1.0x) update_connector_output=0.004(1.0x) update_state_after_alloc=0.049(0.1x)
(Worker_TP1 pid=1596178) INFO 09-02 20:39:23 [timed_mp_connector.py:110] TIMER pid=1596178 role=WORKER steps=200 wall_ms/step=91.05 hooks_ms/step=0.778 cpu_busy=1.89 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.093(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.009(1.0x) save_kv_layer=0.075(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.137(36.0x) wait_for_save=0.451(1.0x)
(Worker_TP3 pid=1596180) INFO 09-02 20:39:23 [timed_mp_connector.py:110] TIMER pid=1596180 role=WORKER steps=200 wall_ms/step=90.59 hooks_ms/step=0.785 cpu_busy=1.93 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.109(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.008(1.0x) save_kv_layer=0.075(36.0x) start_load_kv=0.003(1.0x) wait_for_layer_load=0.137(36.0x) wait_for_save=0.441(1.0x)
(Worker_TP2 pid=1596179) INFO 09-02 20:39:23 [timed_mp_connector.py:110] TIMER pid=1596179 role=WORKER steps=200 wall_ms/step=91.05 hooks_ms/step=0.827 cpu_busy=1.76 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.119(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.008(1.0x) save_kv_layer=0.080(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.146(36.0x) wait_for_save=0.458(1.0x)
(Worker_TP4 pid=1596181) INFO 09-02 20:39:23 [timed_mp_connector.py:110] TIMER pid=1596181 role=WORKER steps=200 wall_ms/step=91.05 hooks_ms/step=0.809 cpu_busy=1.86 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.113(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.008(1.0x) save_kv_layer=0.076(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.140(36.0x) wait_for_save=0.457(1.0x)
(Worker_TP7 pid=1596184) INFO 09-02 20:39:23 [timed_mp_connector.py:110] TIMER pid=1596184 role=WORKER steps=200 wall_ms/step=91.06 hooks_ms/step=0.962 cpu_busy=1.94 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.003(1.0x) get_finished=0.112(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.009(1.0x) save_kv_layer=0.076(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.142(36.0x) wait_for_save=0.606(1.0x)
(Worker_TP0 pid=1596177) INFO 09-02 20:39:23 [timed_mp_connector.py:110] TIMER pid=1596177 role=WORKER steps=200 wall_ms/step=91.17 hooks_ms/step=0.778 cpu_busy=1.88 | bind_connector_metadata=0.005(1.0x) build_connector_worker_meta=0.001(1.0x) clear_connector_metadata=0.001(1.0x) get_block_ids_with_load_errors=0.002(1.0x) get_finished=0.103(1.0x) get_kv_connector_stats=0.001(1.0x) handle_preemptions=0.008(1.0x) save_kv_layer=0.075(36.0x) start_load_kv=0.004(1.0x) wait_for_layer_load=0.133(36.0x) wait_for_save=0.445(1.0x)
